winner,turns,white_rating,black_rating,opening_ply,hour_of_day,day_of_week,day_of_month,month,year,game_duration,total_elo,elo_difference,outlier,outlier_flag
-1.0,112.0,1573.0,1715.0,4.0,6.0,0.0,7.0,11.0,2016.0,0.0,3288.0,-142.0,False,No
1.0,51.0,1861.0,1896.0,17.0,18.0,5.0,2.0,9.0,2017.0,12.834816669866665,3757.0,-35.0,False,No
0.0,24.0,1500.0,1610.0,11.0,9.0,2.0,2.0,8.0,2017.0,4.487116667733333,3110.0,-110.0,False,No
1.0,15.0,1733.0,1732.0,4.0,4.0,4.0,4.0,8.0,2017.0,0.0,3465.0,1.0,False,No
1.0,41.0,2264.0,1778.0,9.0,4.0,4.0,24.0,3.0,2017.0,0.0,4042.0,486.0,False,No
-1.0,100.0,1444.0,1480.0,4.0,23.0,1.0,29.0,8.0,2017.0,0.0,2924.0,-36.0,False,No
-1.0,92.0,1799.0,1634.0,3.0,16.0,1.0,28.0,4.0,2015.0,0.0,3433.0,165.0,False,No
1.0,97.0,1609.0,1256.0,5.0,23.0,2.0,31.0,5.0,2017.0,11.095050001066666,2865.0,353.0,False,No
1.0,31.0,2050.0,1852.0,6.0,10.0,4.0,1.0,9.0,2017.0,0.0,3902.0,198.0,False,No
1.0,65.0,1880.0,1679.0,6.0,8.0,5.0,15.0,10.0,2016.0,4.7573833344,3559.0,201.0,False,No
1.0,21.0,1835.0,1760.0,11.0,9.0,6.0,11.0,12.0,2016.0,0.0,3595.0,75.0,False,No
1.0,39.0,1925.0,1753.0,2.0,13.0,6.0,2.0,7.0,2017.0,6.7469666688,3678.0,172.0,False,No
-1.0,94.0,1882.0,1919.0,6.0,17.0,3.0,31.0,8.0,2017.0,0.0,3801.0,-37.0,False,No
-1.0,130.0,1553.0,1882.0,6.0,17.0,2.0,30.0,8.0,2017.0,9.620749998933332,3435.0,-329.0,False,No
1.0,85.0,1734.0,1891.0,4.0,16.0,2.0,9.0,8.0,2017.0,19.13791666346667,3625.0,-157.0,False,No
-1.0,70.0,1370.0,1597.0,6.0,21.0,0.0,22.0,5.0,2017.0,14.064083332266668,2967.0,-227.0,False,No
-1.0,56.0,1677.0,1736.0,5.0,16.0,6.0,13.0,8.0,2017.0,27.688983330133333,3413.0,-59.0,False,No
1.0,113.0,1363.0,1250.0,2.0,18.0,2.0,19.0,7.0,2017.0,0.0,2613.0,113.0,False,No
-1.0,40.0,1786.0,1900.0,3.0,21.0,6.0,2.0,7.0,2017.0,0.0,3686.0,-114.0,False,No
1.0,24.0,1645.0,1501.0,9.0,18.0,6.0,27.0,8.0,2017.0,0.0,3146.0,144.0,False,No
1.0,39.0,1304.0,1292.0,1.0,8.0,2.0,30.0,8.0,2017.0,5.297366664533333,2596.0,12.0,False,No
-1.0,4.0,1552.0,1887.0,1.0,0.0,3.0,13.0,7.0,2017.0,0.3951666688,3439.0,-335.0,False,No
1.0,63.0,1796.0,1388.0,3.0,6.0,5.0,26.0,12.0,2015.0,0.0,3184.0,408.0,False,No
1.0,55.0,2126.0,2007.0,8.0,11.0,4.0,11.0,11.0,2016.0,13.307183334400001,4133.0,119.0,False,No
-1.0,18.0,1515.0,1400.0,2.0,19.0,3.0,26.0,1.0,2017.0,3.220666666666667,2915.0,115.0,False,No
-1.0,44.0,1631.0,1500.0,2.0,20.0,5.0,21.0,2.0,2015.0,0.0,3131.0,131.0,False,No
0.0,95.0,1688.6666666666667,1706.6666666666667,6.666666666666667,12.666666666666668,2.6666666666666665,15.666666666666668,8.333333333333334,2017.0,17.54847777848889,3395.3333333333335,-18.0,False,No
-1.0,20.0,1840.0,1805.0,5.0,19.0,6.0,3.0,9.0,2017.0,1.8103500032,3645.0,35.0,False,No
0.0,42.5,1857.5,1754.5,3.1666666666666665,15.666666666666668,4.833333333333333,6.833333333333334,7.333333333333333,2017.0,0.0,3612.0,103.0,False,No
1.0,111.0,1560.0,1686.0,3.0,3.0,6.0,9.0,4.0,2017.0,0.0,3246.0,-126.0,False,No
1.0,75.0,1314.0,1196.0,2.0,17.0,5.0,3.0,6.0,2017.0,0.0,2510.0,118.0,False,No
-1.0,47.0,1631.0,1677.0,8.0,5.0,1.0,25.0,10.0,2016.0,21.395966664533333,3308.0,-46.0,False,No
1.0,47.0,1697.0,1496.0,4.0,1.0,1.0,22.0,8.0,2017.0,5.3232166656,3193.0,201.0,False,No
-1.0,16.0,1821.0,2211.0,2.0,3.0,0.0,21.0,3.0,2016.0,0.0,4032.0,-390.0,False,No
1.0,67.0,1678.0,1839.0,4.0,21.0,3.0,29.0,6.0,2017.0,0.0,3517.0,-161.0,False,No
-1.0,80.0,1073.0,1170.0,4.0,15.0,6.0,6.0,8.0,2017.0,19.5466333312,2243.0,-97.0,False,No
0.0,71.66666666666667,1773.3333333333333,1772.8333333333333,2.3333333333333335,16.5,0.6666666666666666,11.833333333333334,8.166666666666666,2017.0,4.569652775111111,3546.1666666666665,0.5,False,No
1.0,45.0,1525.0,1367.0,4.0,23.0,4.0,4.0,8.0,2017.0,0.0,2892.0,158.0,False,No
-1.0,44.0,1784.0,1812.0,8.0,19.0,6.0,3.0,9.0,2017.0,7.4916166656000005,3596.0,-28.0,False,No
-1.0,38.0,1374.0,1391.0,1.0,20.0,4.0,17.0,2.0,2017.0,7.4711666688,2765.0,-17.0,False,No
1.0,89.0,1645.0,1411.0,6.0,21.0,2.0,17.0,8.0,2016.0,0.0,3056.0,234.0,False,No
-1.0,44.0,1500.0,1762.0,8.0,21.0,3.0,13.0,4.0,2017.0,0.0,3262.0,-262.0,False,No
1.0,7.0,1200.0,1500.0,6.0,15.0,2.0,8.0,2.0,2017.0,0.9902666666666666,2700.0,-300.0,False,No
1.0,65.0,1753.0,1871.0,5.0,2.0,6.0,3.0,9.0,2017.0,7.567450001066666,3624.0,-118.0,False,No
-1.0,52.0,1245.0,1228.0,5.0,22.0,4.0,11.0,8.0,2017.0,0.0,2473.0,17.0,False,No
0.0,27.5,1306.0,1265.5,6.0,13.5,4.0,2.5,8.5,2017.0,0.0,2571.5,40.5,False,No
-1.0,118.0,1431.0,1289.0,3.0,9.0,5.0,26.0,8.0,2017.0,8.281316663466667,2720.0,142.0,False,No
0.0,41.5,1238.5,1083.0,4.0,10.5,4.5,1.5,9.0,2017.0,5.1823833344,2321.5,155.5,False,No
1.0,4.0,1715.0,1263.0,4.0,12.0,0.0,28.0,8.0,2017.0,0.7442999978666667,2978.0,452.0,False,No
-1.0,64.0,1931.0,1803.0,2.0,6.0,1.0,29.0,8.0,2017.0,11.384500002133333,3734.0,128.0,False,No
0.0,6.0,1203.0,1079.5,3.5,8.0,4.5,1.5,9.0,2017.0,0.3553916672,2282.5,123.5,False,No
1.0,19.0,1373.0,1286.0,4.0,11.0,1.0,13.0,1.0,2015.0,5.819149998933333,2659.0,87.0,False,No
1.0,53.0,1581.0,1581.0,3.0,9.0,4.0,21.0,7.0,2017.0,0.0,3162.0,0.0,False,No
-1.0,44.0,1152.0,1117.0,3.0,6.0,1.0,26.0,8.0,2014.0,3.543583330133333,2269.0,35.0,True,Yes
1.0,53.0,1459.0,1191.0,4.0,14.0,0.0,21.0,8.0,2017.0,17.862299997866668,2650.0,268.0,False,No
-1.0,56.0,1562.0,2207.0,1.0,17.0,1.0,29.0,8.0,2017.0,11.257850001066666,3769.0,-645.0,False,No
-1.0,66.0,1882.0,1902.0,3.0,5.0,5.0,19.0,8.0,2017.0,9.336466666666666,3784.0,-20.0,False,No
1.0,37.0,1681.0,1541.0,5.0,20.0,0.0,12.0,6.0,2017.0,3.7764833322666664,3222.0,140.0,False,No
1.0,33.0,2158.0,2140.0,9.0,22.0,6.0,3.0,9.0,2017.0,4.5385833344,4298.0,18.0,False,No
1.0,63.0,1378.0,1406.0,7.0,1.0,0.0,21.0,8.0,2017.0,9.148950003200001,2784.0,-28.0,False,No
0.0,12.666666666666664,1240.1666666666667,1020.1666666666666,3.5,7.166666666666666,4.166666666666667,4.5,8.666666666666666,2017.0,2.3267055559111114,2260.3333333333335,220.0,False,No
-1.0,102.0,1135.0,1151.0,4.0,8.0,0.0,28.0,8.0,2017.0,12.401549998933332,2286.0,-16.0,False,No
1.0,77.0,1994.0,1886.0,8.0,3.0,6.0,20.0,8.0,2017.0,0.0,3880.0,108.0,False,No
1.0,8.0,2077.0,1629.0,7.0,14.0,3.0,1.0,10.0,2015.0,0.0,3706.0,448.0,False,No
1.0,47.0,1333.0,1291.0,2.0,0.0,5.0,28.0,11.0,2015.0,0.0,2624.0,42.0,False,No
-1.0,4.0,1527.0,1882.0,1.0,2.0,5.0,15.0,7.0,2017.0,0.27596666453333335,3409.0,-355.0,False,No
-1.0,40.0,1756.0,1756.0,5.0,16.0,3.0,24.0,8.0,2017.0,4.418016665600001,3512.0,0.0,False,No
-1.0,22.0,1437.0,1389.0,6.0,13.0,1.0,13.0,5.0,2014.0,4.489683332266667,2826.0,48.0,False,No
0.0,58.0,2210.0,1826.0,3.5,16.0,4.5,17.0,8.5,2017.0,15.083216667733332,4036.0,384.0,False,No
-1.0,26.0,1450.0,1652.0,2.0,1.0,5.0,18.0,3.0,2017.0,0.0,3102.0,-202.0,False,No
0.0,27.666666666666668,1338.0,1249.3333333333333,2.6666666666666665,15.333333333333334,1.3333333333333333,14.333333333333334,8.333333333333334,2017.0,1.8516000000000001,2587.3333333333335,88.66666666666666,False,No
1.0,75.0,1709.0,1716.0,5.0,19.0,5.0,19.0,8.0,2017.0,0.0,3425.0,-7.0,False,No
1.0,79.0,1548.0,1458.0,3.0,1.0,2.0,10.0,5.0,2017.0,0.0,3006.0,90.0,False,No
1.0,21.0,1567.0,1447.0,4.0,1.0,3.0,3.0,8.0,2017.0,2.6737166634666663,3014.0,120.0,False,No
1.0,47.0,1558.0,1670.0,6.0,6.0,5.0,17.0,6.0,2017.0,3.543583330133333,3228.0,-112.0,True,Yes
0.0,75.0,1744.0,1716.0,4.0,12.0,3.3333333333333335,6.333333333333334,4.333333333333333,2017.0,5.689733333333335,3460.0,28.0,False,No
-1.0,62.0,1303.0,1634.0,6.0,9.0,6.0,3.0,9.0,2017.0,16.1595666688,2937.0,-331.0,False,No
1.0,27.0,1521.0,1434.0,17.0,4.0,1.0,29.0,8.0,2017.0,0.0,2955.0,87.0,False,No
-1.0,70.0,1660.0,1873.0,4.0,11.0,0.0,31.0,7.0,2017.0,0.0,3533.0,-213.0,False,No
1.0,31.0,2023.0,1640.0,9.0,21.0,5.0,15.0,10.0,2016.0,11.537766664533333,3663.0,383.0,False,No
1.0,89.0,1988.0,2011.0,11.0,22.0,2.0,30.0,8.0,2017.0,17.9268,3999.0,-23.0,False,No
1.0,25.0,1653.0,1535.0,5.0,17.0,3.0,1.0,6.0,2017.0,10.569566664533333,3188.0,118.0,False,No
0.0,17.666666666666668,1333.3333333333333,1258.0,4.0,9.333333333333334,4.666666666666667,10.333333333333336,6.333333333333333,2017.0,0.0,2591.3333333333335,75.33333333333331,False,No
0.0,27.0,1231.6666666666667,1074.6666666666667,4.0,8.0,3.0,10.333333333333336,8.666666666666666,2017.0,7.141333333333334,2306.3333333333335,157.0,False,No
1.0,34.0,1327.0,1450.0,3.0,13.0,2.0,16.0,8.0,2017.0,0.0,2777.0,-123.0,False,No
-1.0,112.0,1519.0,1306.0,8.0,8.0,4.0,1.0,8.0,2014.0,28.726349998933333,2825.0,213.0,False,No
0.0,45.5,1356.5,1203.5,3.5,11.0,2.0,4.0,8.5,2017.0,0.0,2560.0,153.0,False,No
-1.0,82.0,1803.0,1859.0,4.0,0.0,0.0,28.0,8.0,2017.0,0.0,3662.0,-56.0,False,No
-1.0,68.0,1299.0,1513.0,1.0,7.0,6.0,18.0,6.0,2017.0,0.0,2812.0,-214.0,False,No
-1.0,66.0,1374.0,1435.0,3.0,15.0,6.0,11.0,6.0,2017.0,19.942883332266668,2809.0,-61.0,False,No
0.0,7.666666666666666,1283.0,1078.0,3.666666666666667,6.666666666666666,3.3333333333333335,2.833333333333332,9.5,2016.8333333333333,1.6327416661333327,2361.0,205.0,False,No
-1.0,86.0,1832.0,1807.0,6.0,19.0,4.0,18.0,8.0,2017.0,13.0742333312,3639.0,25.0,False,No
-1.0,72.0,1569.0,1653.0,7.0,7.0,1.0,29.0,8.0,2017.0,6.5657833344,3222.0,-84.0,False,No
1.0,125.0,1851.0,1918.0,4.0,19.0,4.0,25.0,8.0,2017.0,0.0,3769.0,-67.0,False,No
-1.0,82.0,1451.0,1950.0,11.0,11.0,6.0,18.0,6.0,2017.0,19.1602,3401.0,-499.0,False,No
0.0,26.166666666666657,1393.1666666666665,1153.8333333333333,3.666666666666667,3.3333333333333335,3.5,2.5,8.333333333333334,2016.8333333333333,0.0,2547.0,239.33333333333334,False,No
0.0,30.0,1500.0,1414.0,4.0,4.0,5.0,3.0,12.0,2016.0,0.0,2914.0,86.0,False,No
-1.0,128.0,1590.0,1548.0,1.0,13.0,0.0,3.0,7.0,2017.0,19.014400000000002,3138.0,42.0,False,No
1.0,87.0,1507.0,1207.0,2.0,19.0,0.0,25.0,8.0,2014.0,3.543583330133333,2714.0,300.0,True,Yes
1.0,15.0,1344.0,969.0,3.0,20.0,5.0,29.0,4.0,2017.0,1.5911833301333334,2313.0,375.0,False,No
1.0,43.0,1500.0,1627.0,8.0,21.0,0.0,13.0,2.0,2017.0,0.0,3127.0,-127.0,False,No
-1.0,41.0,1564.0,1761.0,8.0,18.0,5.0,3.0,12.0,2016.0,0.0,3325.0,-197.0,False,No
-1.0,16.0,1696.0,1668.0,3.0,21.0,3.0,25.0,5.0,2017.0,1.1340000000000001,3364.0,28.0,False,No
1.0,49.0,1769.0,1926.0,9.0,0.0,3.0,31.0,8.0,2017.0,0.0,3695.0,-157.0,False,No
1.0,99.0,1569.0,1615.0,4.0,7.0,5.0,4.0,3.0,2017.0,11.775483332266667,3184.0,-46.0,False,No
-1.0,40.0,955.0,1082.0,2.0,20.0,0.0,1.0,5.0,2017.0,6.1393166677333335,2037.0,-127.0,False,No
0.0,85.0,1045.0,1071.1666666666667,4.0,4.833333333333333,1.5,11.833333333333334,3.1666666666666665,2017.0,0.0,2116.1666666666665,-26.16666666666667,False,No
1.0,131.0,1365.0,1313.0,3.0,21.0,2.0,27.0,1.0,2016.0,0.0,2678.0,52.0,False,No
1.0,123.0,1500.0,1414.0,8.0,3.0,0.0,5.0,12.0,2016.0,0.0,2914.0,86.0,False,No
-1.0,22.0,1384.0,2621.0,1.0,0.0,4.0,9.0,6.0,2017.0,7.7046,4005.0,-1237.0,False,No
1.0,123.0,1392.0,1500.0,2.0,13.0,3.0,9.0,10.0,2014.0,9.891899997866666,2892.0,-108.0,False,No
0.0,11.0,1318.0,1243.3333333333333,3.3333333333333335,14.0,1.3333333333333333,11.666666666666668,7.666666666666667,2017.0,0.0,2561.3333333333335,74.66666666666666,False,No
1.0,33.0,1772.0,1583.0,9.0,6.0,0.0,18.0,7.0,2016.0,28.458549998933332,3355.0,189.0,False,No
-1.0,70.0,1528.0,1468.0,7.0,17.0,1.0,10.0,1.0,2017.0,3.543583330133333,2996.0,60.0,True,Yes
1.0,39.0,1653.0,1706.0,6.0,13.0,0.0,17.0,7.0,2017.0,15.134766664533334,3359.0,-53.0,False,No
1.0,71.0,1600.0,1421.0,1.0,22.0,4.0,25.0,8.0,2017.0,0.0,3021.0,179.0,False,No
-1.0,70.0,1315.0,1189.0,2.0,11.0,5.0,20.0,5.0,2017.0,0.0,2504.0,126.0,False,No
-1.0,5.0,1815.0,1688.0,1.0,3.0,1.0,31.0,1.0,2017.0,0.5321833344,3503.0,127.0,False,No
-1.0,78.0,1610.0,1895.0,2.0,2.0,0.0,21.0,11.0,2016.0,7.373100002133333,3505.0,-285.0,False,No
1.0,43.0,1565.0,1584.0,3.0,10.0,5.0,10.0,6.0,2017.0,4.294433335466667,3149.0,-19.0,False,No
0.0,5.0,1339.1666666666667,1392.8333333333333,3.1666666666666665,11.5,1.5,18.5,9.0,2015.3333333333333,0.0,2732.0,-53.66666666666667,False,No
1.0,15.0,1529.0,1610.0,5.0,18.0,4.0,18.0,8.0,2017.0,0.0,3139.0,-81.0,False,No
1.0,66.0,1443.0,1139.0,5.0,20.0,5.0,5.0,8.0,2017.0,9.680650001066665,2582.0,304.0,False,No
-1.0,74.0,1596.0,1441.0,4.0,20.0,2.0,12.0,4.0,2017.0,4.089699997866666,3037.0,155.0,False,No
0.0,24.0,1525.0,1441.5,4.5,10.5,4.5,1.0,8.0,2017.0,2.6340166677333334,2966.5,83.5,False,No
1.0,51.0,1749.0,1716.0,7.0,13.0,4.0,28.0,7.0,2017.0,0.0,3465.0,33.0,False,No
1.0,23.0,1215.0,921.0,5.0,8.0,2.0,30.0,8.0,2017.0,0.0,2136.0,294.0,False,No
0.0,122.0,1747.0,1692.0,2.0,1.0,6.0,27.0,8.0,2017.0,23.869266666666665,3439.0,55.0,False,No
-1.0,78.0,1543.0,1536.0,2.0,4.0,6.0,19.0,2.0,2017.0,0.0,3079.0,7.0,False,No
-1.0,18.0,1354.0,1445.0,4.0,13.0,4.0,30.0,6.0,2017.0,5.876899997866667,2799.0,-91.0,False,No
-1.0,32.0,1085.0,1347.0,4.0,10.0,2.0,24.0,5.0,2017.0,3.8196166656,2432.0,-262.0,False,No
1.0,69.0,1653.0,1176.0,4.0,22.0,6.0,9.0,10.0,2016.0,9.313700002133334,2829.0,477.0,False,No
1.0,23.0,1722.0,1605.0,8.0,19.0,2.0,23.0,8.0,2017.0,3.6902999978666666,3327.0,117.0,False,No
-1.0,38.0,1351.0,1378.0,6.0,13.0,1.0,22.0,12.0,2015.0,0.0,2729.0,-27.0,False,No
1.0,51.0,1321.0,1267.0,4.0,12.0,3.0,13.0,7.0,2017.0,0.0,2588.0,54.0,False,No
1.0,45.0,1251.0,1119.0,8.0,18.0,6.0,13.0,11.0,2016.0,0.0,2370.0,132.0,False,No
0.0,59.0,1447.0,1435.0,3.0,7.5,2.0,11.5,7.0,2017.0,19.3726833344,2882.0,12.0,False,No
1.0,19.0,1453.0,1561.0,1.0,8.0,2.0,24.0,5.0,2017.0,1.8481166677333334,3014.0,-108.0,False,No
0.0,18.166666666666657,1280.5,1054.1666666666665,4.166666666666667,6.5,4.166666666666667,2.333333333333333,8.166666666666668,2016.8333333333333,0.0,2334.6666666666665,226.33333333333334,False,No
1.0,69.0,1951.0,1893.0,15.0,13.0,6.0,25.0,6.0,2017.0,24.011883336533334,3844.0,58.0,False,No
0.0,88.0,1835.0,1632.0,6.0,17.0,2.0,26.0,4.0,2017.0,13.876133333333334,3467.0,203.0,False,No
-1.0,32.0,1895.0,1797.0,5.0,8.0,2.0,14.0,6.0,2017.0,0.0,3692.0,98.0,False,No
0.0,19.666666666666668,1332.0,1308.0,4.0,8.0,5.333333333333333,7.0,3.6666666666666665,2016.3333333333333,2.567088890311111,2640.0,24.0,False,No
1.0,25.0,1639.0,1911.0,9.0,22.0,2.0,26.0,7.0,2017.0,2.0158666666666667,3550.0,-272.0,False,No
1.0,101.0,1911.0,1581.0,7.0,11.0,2.0,23.0,8.0,2017.0,14.248749998933333,3492.0,330.0,False,No
1.0,43.0,1474.0,1312.0,3.0,3.0,1.0,26.0,1.0,2016.0,0.0,2786.0,162.0,False,No
0.0,16.333333333333336,1212.6666666666667,1170.6666666666667,3.3333333333333335,4.0,4.0,17.0,5.0,2016.3333333333333,0.0,2383.3333333333335,42.0,False,No
-1.0,100.0,1525.0,1674.0,8.0,1.0,6.0,9.0,4.0,2017.0,23.382866666666665,3199.0,-149.0,False,No
0.0,90.33333333333334,1950.0,1799.3333333333335,4.0,14.0,4.666666666666667,1.6666666666666667,9.0,2017.0,12.807700002133334,3749.3333333333335,150.66666666666666,False,No
0.0,23.0,1238.3333333333333,1016.8333333333334,4.0,7.0,4.333333333333333,3.333333333333332,8.333333333333334,2016.8333333333333,0.0,2255.1666666666665,221.5,False,No
1.0,52.0,1681.0,1520.0,3.0,15.0,5.0,2.0,9.0,2017.0,6.625149998933334,3201.0,161.0,False,No
0.0,39.0,1328.0,1164.0,4.0,9.5,4.5,8.0,8.0,2017.0,3.286858333866667,2492.0,164.0,False,No
-1.0,30.0,1313.0,1500.0,4.0,16.0,6.0,28.0,5.0,2017.0,0.0,2813.0,-187.0,False,No
0.0,23.0,1084.6666666666667,1062.0,4.0,12.666666666666668,2.6666666666666665,7.0,6.333333333333333,2017.0,2.7267444423111113,2146.6666666666665,22.666666666666657,False,No
-1.0,64.0,1788.0,2067.0,5.0,2.0,3.0,29.0,10.0,2015.0,14.586033335466668,3855.0,-279.0,False,No
1.0,35.0,1734.0,1748.0,5.0,3.0,4.0,17.0,3.0,2017.0,0.0,3482.0,-14.0,False,No
1.0,45.0,1553.0,2060.0,5.0,19.0,3.0,10.0,8.0,2017.0,16.887933333333333,3613.0,-507.0,False,No
1.0,31.0,1524.0,1160.0,9.0,23.0,5.0,19.0,3.0,2016.0,0.0,2684.0,364.0,False,No
1.0,59.0,1610.0,1617.0,7.0,16.0,2.0,9.0,4.0,2014.0,8.766233335466666,3227.0,-7.0,False,No
0.0,78.0,1791.0,1714.0,5.0,3.0,6.0,19.0,2.0,2017.0,11.3736333312,3505.0,77.0,False,No
-1.0,80.0,1695.0,1923.0,11.0,0.0,6.0,27.0,8.0,2017.0,11.032033331200001,3618.0,-228.0,False,No
1.0,105.0,1249.0,1233.0,4.0,20.0,1.0,18.0,7.0,2017.0,0.0,2482.0,16.0,False,No
0.0,32.0,1650.6666666666667,1168.0,4.0,7.333333333333334,4.666666666666667,7.333333333333334,8.666666666666666,2017.0,3.543583330133333,2818.666666666667,482.6666666666667,True,Yes
0.0,25.83333333333333,1337.6666666666665,1123.0,5.166666666666666,6.333333333333332,4.333333333333333,1.3333333333333333,9.0,2017.0,3.9523249998222205,2460.6666666666665,214.66666666666669,False,No
0.0,56.0,1328.0,1230.5,5.5,12.5,2.0,6.0,8.5,2015.5,11.715241668266666,2558.5,97.5,False,No
1.0,7.0,1343.0,978.0,3.0,5.0,3.0,6.0,7.0,2017.0,0.0,2321.0,365.0,False,No
1.0,78.0,1795.0,1234.0,8.0,19.0,2.0,25.0,6.0,2014.0,16.720916667733334,3029.0,561.0,False,No
1.0,59.0,1558.0,1546.0,7.0,9.0,0.0,28.0,8.0,2017.0,14.964466662400001,3104.0,12.0,False,No
1.0,42.0,1711.0,1555.0,3.0,17.0,4.0,30.0,6.0,2017.0,6.093700002133334,3266.0,156.0,False,No
1.0,37.0,1511.0,1502.0,4.0,0.0,0.0,28.0,8.0,2017.0,0.0,3013.0,9.0,False,No
1.0,49.0,1616.0,1568.0,8.0,14.0,0.0,1.0,5.0,2017.0,8.372333333333334,3184.0,48.0,False,No
1.0,33.0,1497.0,1500.0,2.0,6.0,0.0,4.0,5.0,2015.0,5.544566664533334,2997.0,-3.0,False,No
-1.0,22.0,1815.0,1378.0,2.0,1.0,3.0,24.0,11.0,2016.0,6.510083336533333,3193.0,437.0,False,No
1.0,73.0,1877.0,1787.0,6.0,14.0,2.0,15.0,2.0,2017.0,16.35011666773333,3664.0,90.0,False,No
-1.0,121.0,1649.0,1445.0,5.0,19.0,1.0,29.0,3.0,2016.0,3.543583330133333,3094.0,204.0,True,Yes
-1.0,36.0,1274.0,1285.0,5.0,19.0,6.0,5.0,3.0,2017.0,8.4500166656,2559.0,-11.0,False,No
-1.0,38.0,1570.0,1692.0,5.0,11.0,4.0,1.0,9.0,2017.0,21.1639500032,3262.0,-122.0,False,No
1.0,35.0,1802.0,1826.0,2.0,19.0,4.0,1.0,9.0,2017.0,4.4008166656,3628.0,-24.0,False,No
1.0,63.0,1104.0,1017.0,5.0,18.0,4.0,4.0,8.0,2017.0,0.0,2121.0,87.0,False,No
1.0,31.0,1558.0,1235.0,6.0,0.0,1.0,29.0,8.0,2017.0,12.122100002133333,2793.0,323.0,False,No
-1.0,63.0,1047.0,1277.0,3.0,16.0,5.0,2.0,9.0,2017.0,19.1977666688,2324.0,-230.0,False,No
-1.0,68.0,1399.0,1554.0,6.0,13.0,1.0,11.0,4.0,2017.0,9.580266666666667,2953.0,-155.0,False,No
1.0,63.0,1577.0,1500.0,5.0,14.0,1.0,10.0,2.0,2015.0,18.2144,3077.0,77.0,False,No
-1.0,52.0,1577.0,1763.0,6.0,15.0,4.0,10.0,2.0,2017.0,0.0,3340.0,-186.0,False,No
-1.0,24.0,1708.0,1649.0,7.0,3.0,5.0,10.0,6.0,2017.0,3.1083499989333334,3357.0,59.0,False,No
-1.0,52.0,2239.0,2321.0,6.0,23.0,0.0,15.0,5.0,2017.0,0.0,4560.0,-82.0,False,No
-1.0,43.0,1861.0,1960.0,11.0,11.0,6.0,20.0,8.0,2017.0,0.0,3821.0,-99.0,False,No
0.0,77.33333333333333,1423.6666666666667,1482.1666666666667,2.3333333333333335,18.0,3.3333333333333335,6.5,7.833333333333334,2016.0,0.0,2905.8333333333335,-58.5,False,No
-1.0,38.0,1574.0,1260.0,1.0,22.0,3.0,31.0,8.0,2017.0,0.0,2834.0,314.0,False,No
-1.0,38.0,1990.0,1859.0,8.0,22.0,0.0,31.0,7.0,2017.0,3.6491666688,3849.0,131.0,False,No
1.0,33.0,1689.0,1627.0,9.0,12.0,2.0,15.0,2.0,2017.0,0.0,3316.0,62.0,False,No
1.0,115.0,1546.0,1610.0,2.0,13.0,5.0,2.0,9.0,2017.0,18.649500002133333,3156.0,-64.0,False,No
1.0,97.0,1581.0,1690.0,11.0,12.0,4.0,4.0,8.0,2017.0,0.0,3271.0,-109.0,False,No
-1.0,6.0,1278.0,1500.0,3.0,17.0,0.0,19.0,12.0,2016.0,0.0,2778.0,-222.0,False,No
1.0,103.0,1535.0,1634.0,5.0,5.0,2.0,16.0,8.0,2017.0,0.0,3169.0,-99.0,False,No
-1.0,46.0,1736.0,1697.0,4.0,22.0,6.0,20.0,8.0,2017.0,11.8671666688,3433.0,39.0,False,No
-1.0,68.0,1133.0,1218.0,1.0,19.0,2.0,29.0,10.0,2014.0,14.963116667733335,2351.0,-85.0,False,No
-1.0,42.0,1145.0,1760.0,7.0,3.0,0.0,7.0,8.0,2017.0,6.633949998933333,2905.0,-615.0,False,No
1.0,59.0,1446.0,1739.0,2.0,5.0,1.0,21.0,3.0,2017.0,11.2908333312,3185.0,-293.0,False,No
-1.0,52.0,1500.0,2209.0,2.0,13.0,3.0,17.0,8.0,2017.0,20.28193333333333,3709.0,-709.0,False,No
0.0,13.166666666666664,1202.0,1023.8333333333334,4.0,6.333333333333332,3.3333333333333335,5.666666666666664,7.833333333333334,2016.8333333333333,0.0,2225.8333333333335,178.16666666666669,False,No
1.0,7.0,1613.0,1500.0,5.0,13.0,1.0,25.0,7.0,2017.0,0.0,3113.0,113.0,False,No
1.0,49.0,1689.0,1770.0,5.0,17.0,0.0,14.0,4.0,2014.0,11.622900002133333,3459.0,-81.0,False,No
1.0,81.0,1087.0,1233.0,3.0,19.0,3.0,7.0,7.0,2016.0,3.543583330133333,2320.0,-146.0,True,Yes
-1.0,92.0,1329.0,1660.0,1.0,11.0,3.0,29.0,6.0,2017.0,3.543583330133333,2989.0,-331.0,True,Yes
-1.0,36.0,1051.0,1356.0,1.0,1.0,0.0,21.0,11.0,2016.0,0.0,2407.0,-305.0,False,No
-1.0,32.0,1673.0,2126.0,10.0,14.0,4.0,16.0,12.0,2016.0,0.0,3799.0,-453.0,False,No
1.0,79.0,1148.0,972.0,4.0,15.0,6.0,18.0,6.0,2017.0,0.0,2120.0,176.0,False,No
1.0,43.0,1845.0,1975.0,4.0,18.0,2.0,7.0,9.0,2016.0,9.736816665600001,3820.0,-130.0,False,No
1.0,81.0,1500.0,1814.0,8.0,23.0,6.0,12.0,1.0,2014.0,17.847716667733334,3314.0,-314.0,False,No
